customer_id,passed_funnel,city,shipping_state,shipping_zipcode,first_activity_at,attribution_channel,vendor,leadscore,q_age,q_apply,q_braces,q_budget,q_changes,q_clear_aligners,q_conditions,q_conditions1,q_conditions2,q_conditions3,q_dental_concerns,q_describe_teeth,q_finance_options,q_fsa_hsa,q_fsa_hsa_monthly,q_goals,q_happy,q_how_hear,q_hesitations,q_how_urgent,q_invisible_aligners,q_last_ortho,q_long,q_monthly,q_options_considering,q_ortho_checkup,q_referral,q_severity,q_teeth_spacing,q_urgency,q_whitening,q_why_interested,q_years_considering,q_zip,survey_started_at
339270,TRUE,Brooklyn park,MN,55443,52:57.2,organic social,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264573,TRUE,Altus,OK,73521,48:07.2,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317306,FALSE,,,,56:07.9,youtube,youtube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324583,FALSE,Bronx,NY,10457,41:56.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303431,FALSE,,,,38:14.4,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287452,TRUE,Haddonfield,NJ,8033,45:19.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268552,FALSE,,,,03:10.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274953,FALSE,,,,58:33.5,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271014,FALSE,,,,13:07.2,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336165,TRUE,Glenside,PA,19038,35:07.0,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313992,FALSE,Boston ,MA,2119,19:47.7,paid search,google search,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270584,FALSE,Duncanville,TX,75116,30:07.9,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328993,TRUE,Houston,TX,77095,27:12.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266126,FALSE,,,,03:36.0,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279951,FALSE,Burlington ,NJ,8016,49:18.1,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331168,TRUE,Fort Worth,TX,76109,24:41.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366404,FALSE,San Francisco,CA,94158,19:04.6,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273556,FALSE,,,,06:24.1,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270754,FALSE,,,,27:14.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273099,FALSE,,,,59:49.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284319,TRUE,San Jose,CA,95136,07:33.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269898,FALSE,,,,35:35.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278574,FALSE,,,,18:04.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268810,FALSE,,,,25:28.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335395,TRUE,Londonderry,NH,03053-4607,50:45.8,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275583,FALSE,,,,10:32.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324197,FALSE,,,,07:45.2,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299359,TRUE,O Fallon,MO,63366,26:55.5,paid search,google search,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295601,TRUE,Sun prairie,WI,53590,51:15.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311377,TRUE,Brantley,AL,36009,15:44.6,radio,radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275810,TRUE,Oakland,CA,94610,52:50.0,influencer,whosay facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375519,TRUE,Monroe,MI,48162,29:16.0,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331807,TRUE,Corona,CA,92883,23:20.2,podcast,veritone,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327947,TRUE,Columbus,OH,43229,51:38.7,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270087,TRUE,Scituate,MA,2066,55:41.9,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270408,FALSE,,,,27:05.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275495,FALSE,,,,00:49.8,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326836,FALSE,,,,22:16.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275451,FALSE,,,,43:51.5,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313877,TRUE,Waterford Works,NJ,8089,54:29.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268668,FALSE,,,,04:06.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330590,TRUE,Santa Clara,CA,95051,42:20.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305378,FALSE,,,,56:49.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267244,TRUE,Huntington Beach,CA,92646,32:58.0,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322209,TRUE,Pasadena,CA,91103,43:28.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295516,TRUE,Ellenwood,GA,30294,55:32.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310341,TRUE,Reno,NV,89512,54:28.2,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287167,TRUE,Washington,DC,20019,39:26.0,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327707,FALSE,,,,23:03.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314949,TRUE,West Chester,PA,19380,06:32.3,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285560,TRUE,Cypress,TX,77429,05:45.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274189,FALSE,Philadelphia ,PA,19142,31:25.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,TRUE,Bowdion,ME,4287,48:46.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266654,FALSE,,,,19:11.0,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303679,TRUE,Huntsville,AL,35806,16:20.4,referral,friendbuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280805,FALSE,,,,14:54.9,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294388,TRUE,West Covina,CA,91791,50:43.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337144,TRUE,Flanders,NJ,07836-9079,30:00.3,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275229,FALSE,Arlington ,VA,22204,44:46.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294484,TRUE,Brooklyn,NY,10452,41:02.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331122,TRUE,Conroe,TX,77384,45:58.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287222,TRUE,Apple Valley,MN,55124,43:06.4,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329105,TRUE,Ivins,UT,84738,25:17.7,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290494,TRUE,Jersey city,NJ,7307,35:25.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305433,TRUE,Pittsburgh,PA,15222,53:02.3,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309348,FALSE,,,,49:18.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333693,TRUE,Tallahassee,FL,32309-6340,02:45.1,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327381,TRUE,Boulder,CO,80303-9620,07:29.4,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269894,TRUE,Temple Hills,MD,20757,05:59.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301607,TRUE,Concord,NH,3301,39:33.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267409,FALSE,,,,30:41.0,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327246,TRUE,Franklin,NJ,7416,02:10.6,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323709,FALSE,,,,59:44.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279348,TRUE,San Francisco,CA,94107,01:38.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325719,FALSE,,,,23:41.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270673,FALSE,,,,31:57.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329469,TRUE,Boston,MA,2113,48:28.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303575,TRUE,Tempe,AZ,85282,03:08.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296280,TRUE,Decatur,TX,76234,20:56.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272157,FALSE,,,,22:11.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267588,FALSE,,,,44:06.4,organic social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264900,TRUE,Seattle,WA,98136,48:23.4,organic search,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312495,FALSE,,,,47:34.1,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275137,FALSE,,,,53:37.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320201,TRUE,Garland,TX,75044,46:44.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304136,TRUE,Carson City,NV,89706-4342,00:14.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312547,TRUE,Waldorf,MD,20603-3714,37:42.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289945,TRUE,North miami,FL,33181,57:42.0,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268791,FALSE,,,,05:18.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267379,FALSE,,,,28:33.4,paid search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312141,TRUE,Fargo,ND,58103,47:44.6,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294503,TRUE,Las Vegas,NV,89122,55:04.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301000,TRUE,Sacramento,CA,95823,59:10.2,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266707,FALSE,Conyers,GA,30013,08:00.7,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275239,FALSE,,,,11:41.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268101,FALSE,Tacoma,WA,98422,20:36.3,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331227,TRUE,Los Gatos,CA,95032-3911,55:16.1,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269638,FALSE,,,,30:10.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330267,TRUE,Berkeley,CA,94704,21:33.0,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300502,FALSE,,,,08:56.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265989,FALSE,Lancaster,TX,75134,33:26.4,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314186,TRUE,Pittsburgh,PA,15222,31:00.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330566,TRUE,Washington,DC,20016,25:03.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279760,FALSE,,,,44:26.2,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265670,TRUE,Alexandria,VA,22314,53:33.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335943,TRUE,Santa Clara,CA,95054,00:13.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273512,TRUE,Katy,TX,77493,43:37.2,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266381,FALSE,,,,33:26.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329083,TRUE,Monroe,WA,98272,05:14.3,paid search,google search,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298810,TRUE,San Francisco,CA,94103,59:29.5,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314436,TRUE,Woodside,NY,11377,08:11.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269074,FALSE,,,,23:22.6,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287770,TRUE,Brooklyn,NY,11216,45:56.4,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265636,FALSE,,,,49:24.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342277,TRUE,Simla,CO,80835,40:35.8,paid social,facebook/instagram,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271061,FALSE,,,,31:03.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322113,FALSE,,,,15:48.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266211,FALSE,,,,41:41.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271245,TRUE,Chula Vista ,CA,91913,51:46.6,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271474,FALSE,,,,15:33.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325219,FALSE,,,,08:26.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332379,FALSE,Brooklyn,NY,11220,17:48.4,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281658,TRUE,Conyers,GA,30013,15:20.7,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331481,TRUE,White Plains,MD,20695-4437,14:57.0,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319960,TRUE,Brooklyn,NY,11220,14:03.4,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313963,TRUE,Chicago,IL,60653,51:02.8,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306576,FALSE,,,,33:48.5,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264662,FALSE,,,,49:43.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282746,TRUE,Los Angeles,CA,90004,04:04.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314149,TRUE,Westland,MI,48186-4176,06:11.6,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280883,FALSE,Fredericksburg,VA,22407,54:14.5,direct,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323347,FALSE,,,,47:18.8,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295382,TRUE,Orlando,FL,32839,21:08.7,referral,friendbuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311815,TRUE,Erie,PA,16505,31:48.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266590,TRUE,San Marcos,TX,78666,20:54.3,paid search,google search,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277006,FALSE,Atlanta,GA,30306,51:30.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323379,FALSE,,,,13:50.8,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272397,FALSE,Cedar Park,TX,78613,04:26.0,influencer,whosay facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273901,FALSE,,,,23:56.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331630,TRUE,Genoa,IL,60135,53:03.1,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275362,FALSE,,,,36:36.1,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267805,FALSE,Anaheim,CA,92805,56:30.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315863,FALSE,,,,25:15.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282787,TRUE,Weston,FL,33331,48:50.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287922,FALSE,Los Angeles,CA,90033,42:35.1,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301685,TRUE,Minneola,FL,34715-7734,52:37.4,direct,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307424,TRUE,York,PA,17403,47:22.0,paid search,google search,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336737,TRUE,SEATTLE,WA,98126,32:41.5,paid social,facebook/instagram,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305460,TRUE,Turlock,CA,95381,51:55.7,direct,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281564,FALSE,,,,03:36.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271681,FALSE,,,,00:44.8,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287484,TRUE,Skillman,NJ,8558,07:43.2,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311405,TRUE,Austin,TX,78737-1437,54:03.7,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313147,TRUE,Danbury,CT,06810-5821,35:07.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281050,TRUE,San Rafael,CA,94903,35:48.6,referral,friendbuy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271097,FALSE,,,,12:20.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307629,FALSE,,,,58:38.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292395,TRUE,Yorktown,VA,23693,31:55.4,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270062,FALSE,,,,43:24.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269927,FALSE,,,,14:07.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325460,FALSE,,,,02:56.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264848,TRUE,Hyattsville,MD,20782,42:40.6,affiliate,shareasale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280656,FALSE,,,,38:37.6,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331944,FALSE,,,,10:47.1,paid search,google shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324326,FALSE,,,,41:19.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271323,FALSE,,,,06:38.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275524,FALSE,,,,43:58.4,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320401,TRUE,San Diego,CA,92139,15:54.3,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265279,FALSE,Irvine,CA,92618,10:49.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326759,TRUE,San Clemente,CA,92672,19:18.5,referral,friendbuy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329299,FALSE,,,,47:49.0,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263259,FALSE,Carlsbad,CA,92009-9218,36:08.7,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286474,TRUE,Cerritos,CA,90703,26:51.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274206,FALSE,,,,17:29.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334942,TRUE,Bolingbrook,IL,60490,59:08.4,organic social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281226,FALSE,,,,13:09.7,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324940,FALSE,,,,16:06.6,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294964,TRUE,Turlock,CA,95380-4105,41:14.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330382,TRUE,Houston,TX,77098,11:27.9,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319613,TRUE,Chicago,IL,60605,50:41.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272721,TRUE,Kent,WA,98030,53:32.5,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279270,FALSE,Chula Vista,CA,91914,03:44.6,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270383,FALSE,,,,56:55.3,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278509,TRUE,Atlanta,GA,30324,21:07.0,affiliate,shareasale,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271428,FALSE,,,,19:28.9,paid search,google search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331443,TRUE,Culver City,CA,90230,52:44.0,organic search,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308563,TRUE,Blue Ash,OH,45242,53:11.8,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333040,FALSE,Lowell,MA,1850,30:51.5,paid social,facebook/instagram,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331904,FALSE,,,,04:09.6,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265714,FALSE,DC,DC,20002,26:12.9,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305759,TRUE,San Francisco,CA,94107,03:31.7,referral,friendbuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282042,FALSE,,,,31:25.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298452,TRUE,Wausau,WI,54403-2353,09:30.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322550,FALSE,,,,56:24.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327950,TRUE,Virginia beach,VA,23455,05:01.1,email,braze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302079,FALSE,,,,33:34.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350931,TRUE,San Jose,CA,95130,32:08.0,paid social,facebook/instagram,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268697,FALSE,,,,58:23.5,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322910,FALSE,,,,45:18.3,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270338,TRUE,Douglasville,GA,30135,33:59.1,paid search,google search,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277335,FALSE,,,,50:11.2,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271958,FALSE,,,,39:34.0,paid social,facebook/instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304953,FALSE,,,,57:44.7,organic search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
